year,ruler_count,ruler_name,display_name,dynasty,house_color,start_year,end_year,wiki_title,notes,fait_1,fait_2,fait_3
768,2,Pepin le Bref | Carloman I,Pepin le Bref & Carloman I,Carolingiens,#355070,751 & 768,768 & 771,Pepin the Short | Carloman I,,"Pépin III, dit « le Bref », né en 714 et mort le 24 septembre 768 à Saint-Denis, près de Paris, est roi des Francs de 751 à 768. | Carloman Ier, né en 751 à Soissons, mort le 4 décembre 771 à Samoussy dans l'Aisne, fut roi des Francs de 768 à 771.","Issu de la famille noble franque que l'on appellera les Pépinides, maires du palais de père en fils et véritables détenteurs du pouvoir sous les derniers Mérovingiens, il sera le seul maire du palais à s'être proclamé roi, en renvoyant au monastère le dernier roi mérovingien Childéric III, créant ainsi une dynastie, les Carolingiens. | Frère cadet de Charlemagne, il est le fils et successeur de Pépin le Bref.",Il est le fils de Charles Martel et le père de Charlemagne. | Carloman I figure dans la succession canonique retenue pour la timeline.
769,1,Carloman I,Carloman I,Carolingiens,#355070,768,771,Carloman I,,"Carloman Ier, né en 751 à Soissons, mort le 4 décembre 771 à Samoussy dans l'Aisne, fut roi des Francs de 768 à 771.","Frère cadet de Charlemagne, il est le fils et successeur de Pépin le Bref.",Carloman I figure dans la succession canonique retenue pour la timeline.
770,1,Carloman I,Carloman I,Carolingiens,#355070,768,771,Carloman I,,"Carloman Ier, né en 751 à Soissons, mort le 4 décembre 771 à Samoussy dans l'Aisne, fut roi des Francs de 768 à 771.","Frère cadet de Charlemagne, il est le fils et successeur de Pépin le Bref.",Carloman I figure dans la succession canonique retenue pour la timeline.
771,2,Carloman I | Charlemagne,Carloman I & Charlemagne,Carolingiens,#355070,768 & 771,771 & 814,Carloman I | Charlemagne,,"Carloman Ier, né en 751 à Soissons, mort le 4 décembre 771 à Samoussy dans l'Aisne, fut roi des Francs de 768 à 771. | Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.","Frère cadet de Charlemagne, il est le fils et successeur de Pépin le Bref. | Il appartient à la dynastie des Carolingiens.","Carloman I figure dans la succession canonique retenue pour la timeline. | Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
772,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
773,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
774,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
775,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
776,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
777,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
778,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
779,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
780,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
781,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
782,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
783,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
784,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
785,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
786,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
787,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
788,1,Charlemagne,Charlemagne,Carolingiens,#355070,771,814,Charlemagne,,"Charlemagne, du latin Carolus Magnus, ou Charles Ier dit « le Grand », né à une date inconnue (vraisemblablement durant l'année 742, voire 747 ou 748), mort le 28 janvier 814 à Aix-la-Chapelle, est un roi des Francs et empereur.",Il appartient à la dynastie des Carolingiens.,"Fils de Pépin le Bref et de Bertrade de Laon, il est roi des Francs à partir de 768, devient par conquête roi des Lombards en 774 et est couronné empereur à Rome par le pape Léon III le 24 ou 25 décembre 800, relevant une dignité disparue en Occident depuis la déposition, trois siècles auparavant, de Romulus Augustule en 476."
